unknown_file,unknown_file_name,best_score,best_confidence,match_1_score,match_1_file_name,match_1_track_slug,match_1_year,match_1_driver_slug,match_1_photographer_slug,match_2_score,match_2_file_name,match_2_track_slug,match_2_year,match_2_driver_slug,match_2_photographer_slug,match_3_score,match_3_file_name,match_3_track_slug,match_3_year,match_3_driver_slug,match_3_photographer_slug,match_4_score,match_4_file_name,match_4_track_slug,match_4_year,match_4_driver_slug,match_4_photographer_slug,match_5_score,match_5_file_name,match_5_track_slug,match_5_year,match_5_driver_slug,match_5_photographer_slug,suggested_track_slug,suggested_year,suggested_driver_slug,suggested_photographer_slug,review_action,final_track_slug,final_year,final_driver_slug,final_photographer_slug,final_file_name,notes
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10025.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10025.jpg,0.8791,medium,0.8791,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8639,141-speedway_unknown-year_unknown_joe-slack_photo_013.jpg,141-speedway,unknown-year,unknown,joe-slack,0.8595,141-speedway_1985_dave-gracyalny_joe-slack_post_001.jpg,141-speedway,1985,dave-gracyalny,joe-slack,0.8506,dells-motor-speedway_unknown-year_rich-somers_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,rich-somers,unknown-photographer,0.8501,dells-motor-speedway_unknown-year_george-olson_bob-schafer_photo_332.jpg,dells-motor-speedway,unknown-year,george-olson,bob-schafer,141-speedway,unknown-year,jim-pitzen,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10026.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10026.jpg,0.8942,medium,0.8942,abc-raceway_1978_bruce-halverson_don-reilly_post_001.jpg,abc-raceway,1978,bruce-halverson,don-reilly,0.8867,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8757,141-speedway_unknown-year_rod-wheeler_joe-slack_post_001.jpg,141-speedway,unknown-year,rod-wheeler,joe-slack,0.8737,141-speedway_unknown-year_speedway-checkered-joe-slack-phot_joe-slack_photo_001.jpg,141-speedway,unknown-year,speedway-checkered-joe-slack-phot,joe-slack,0.8718,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,abc-raceway,1978,bruce-halverson,don-reilly,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10029.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10029.jpg,0.785,low_clue,0.785,141-speedway_unknown-year_unknown_joe-slack_photo_006.jpg,141-speedway,unknown-year,unknown,joe-slack,0.7839,141-speedway_1985_robin-boegh_joe-slack_post_001.jpg,141-speedway,1985,robin-boegh,joe-slack,0.7835,beaver-dam-raceway_1981_frank-firari_al-fortner_photo_001.jpg,beaver-dam-raceway,1981,frank-firari,al-fortner,0.7799,capital-super-speedway_1984_bryan-reffner_al-fortner_photo_001.jpg,capital-super-speedway,1984,bryan-reffner,al-fortner,0.779,brown-county-speedway_1978_dave-valentyne_joe-verdegan_post_001.jpg,brown-county-speedway,1978,dave-valentyne,joe-verdegan,141-speedway,unknown-year,unknown,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1003.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1003.jpg,0.6645,very_low,0.6645,black-river-falls-speedway_unknown-year_unknown-driver_unknown-photographer_photo_201.jpg,black-river-falls-speedway,unknown-year,unknown-driver,unknown-photographer,0.6266,cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_002.jpg,cedar-lake-speedway,unknown-year,unknown-driver,unknown-photographer,0.6173,cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,unknown-driver,unknown-photographer,0.6114,chilton-speedway_1997_unknown-driver_joe-verdegan_post_001.jpg,chilton-speedway,1997,unknown-driver,joe-verdegan,0.6085,cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_004.jpg,cedar-lake-speedway,unknown-year,unknown-driver,neil-miller,black-river-falls-speedway,unknown-year,unknown-driver,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10032.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10032.jpg,0.8976,medium,0.8976,141-speedway_unknown-year_gary-stankevitz_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,0.8826,141-speedway_unknown-year_rod-wheeler_joe-slack_post_001.jpg,141-speedway,unknown-year,rod-wheeler,joe-slack,0.8773,dells-motor-speedway_unknown-year_rich-somers_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,rich-somers,unknown-photographer,0.8732,141-speedway_unknown-year_horace-haufschildt_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,horace-haufschildt,unknown-photographer,0.8691,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10034.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10034.jpg,0.8612,medium,0.8612,beaver-dam-raceway_unknown-year_rich-wondra_joe-slack_post_001.jpg,beaver-dam-raceway,unknown-year,rich-wondra,joe-slack,0.8542,cedar-lake-speedway_unknown-year_ron-jones_christopher-kolstad_photo_001.jpg,cedar-lake-speedway,unknown-year,ron-jones,christopher-kolstad,0.8439,141-speedway_unknown-year_unknown_joe-verdegan_post_003.jpg,141-speedway,unknown-year,unknown,joe-verdegan,0.8423,beaver-dam-raceway_unknown-year_fuzzy-fassbender_michael-halbherr_post_001.jpg,beaver-dam-raceway,unknown-year,fuzzy-fassbender,michael-halbherr,0.8404,beaver-dam-raceway_unknown-year_rick-lemanski_dave-olson_photo_001.jpg,beaver-dam-raceway,unknown-year,rick-lemanski,dave-olson,beaver-dam-raceway,unknown-year,rich-wondra,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10035.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10035.jpg,0.8731,medium,0.8731,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8592,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8584,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8578,capital-super-speedway_unknown-year_mike-miller_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,mike-miller,unknown-photographer,0.8563,141-speedway_unknown-year_chuck-grall_joe-slack_photo_002.jpg,141-speedway,unknown-year,chuck-grall,joe-slack,141-speedway,unknown-year,jim-pitzen,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10036.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10036.jpg,0.8876,medium,0.8876,141-speedway_unknown-year_unknown_joe-verdegan_post_002.jpg,141-speedway,unknown-year,unknown,joe-verdegan,0.8798,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,0.8712,141-speedway_unknown-year_ray-schmoeker_joe-slack_photo_001.jpg,141-speedway,unknown-year,ray-schmoeker,joe-slack,0.871,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8679,141-speedway_unknown-year_kelly-hafemann_unknown-photographer_photo_10033.jpg,141-speedway,unknown-year,kelly-hafemann,unknown-photographer,141-speedway,unknown-year,unknown,joe-verdegan,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10038.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10038.jpg,0.9043,high,0.9043,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8925,141-speedway_unknown-year_horace-haufschildt_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,horace-haufschildt,unknown-photographer,0.8922,columbus-151-speedway_unknown-year_rich-bickle-sr_unknown-photographer_photo_5971.jpg,columbus-151-speedway,unknown-year,rich-bickle-sr,unknown-photographer,0.8794,141-speedway_unknown-year_unknown_joe-slack_photo_010.jpg,141-speedway,unknown-year,unknown,joe-slack,0.8792,dells-motor-speedway_unknown-year_george-olson_bob-schafer_photo_332.jpg,dells-motor-speedway,unknown-year,george-olson,bob-schafer,141-speedway,unknown-year,jim-pitzen,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10039.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10039.jpg,0.8701,medium,0.8701,dells-motor-speedway_unknown-year_john-scott_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,john-scott,unknown-photographer,0.8691,brown-county-speedway_unknown-year_bob-kleinschmidt_unknown-photographer_photo_004.jpg,brown-county-speedway,unknown-year,bob-kleinschmidt,unknown-photographer,0.8601,brown-county-speedway_unknown-year_mike-kuhnz_pete-vercauteren_photo_001.jpg,brown-county-speedway,unknown-year,mike-kuhnz,pete-vercauteren,0.8573,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8525,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,dells-motor-speedway,unknown-year,john-scott,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1004.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1004.jpg,0.5154,very_low,0.5154,cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,unknown-driver,unknown-photographer,0.5103,black-river-falls-speedway_unknown-year_unknown-driver_unknown-photographer_photo_008.jpg,black-river-falls-speedway,unknown-year,unknown-driver,unknown-photographer,0.5032,black-river-falls-speedway_unknown-year_unknown-driver_unknown-photographer_photo_201.jpg,black-river-falls-speedway,unknown-year,unknown-driver,unknown-photographer,0.4904,eagle-river-speedway_unknown-year_bob-kleinschmidt_bob-greuel_post_001.jpg,eagle-river-speedway,unknown-year,bob-kleinschmidt,bob-greuel,0.4867,amherst-speedway_2013_unknown-driver_joe-verdegan_photo_001.jpg,amherst-speedway,2013,unknown-driver,joe-verdegan,cedar-lake-speedway,unknown-year,unknown-driver,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10041.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10041.jpg,0.951,very_high,0.951,141-speedway_unknown-year_unknown_joe-slack_photo_010.jpg,141-speedway,unknown-year,unknown,joe-slack,0.9001,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8982,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,0.8899,141-speedway_unknown-year_speedway-sportsman-joe-slack-phot_joe-slack_photo_001.jpg,141-speedway,unknown-year,speedway-sportsman-joe-slack-phot,joe-slack,0.8884,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,141-speedway,unknown-year,unknown,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10042.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10042.jpg,0.8755,medium,0.8755,141-speedway_unknown-year_speedway-sportsman-joe-slack-phot_joe-slack_photo_001.jpg,141-speedway,unknown-year,speedway-sportsman-joe-slack-phot,joe-slack,0.8731,141-speedway_unknown-year_unknown_joe-slack_photo_010.jpg,141-speedway,unknown-year,unknown,joe-slack,0.8541,141-speedway_unknown-year_ray-schmoeker_joe-slack_photo_001.jpg,141-speedway,unknown-year,ray-schmoeker,joe-slack,0.8535,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,0.8533,141-speedway_unknown-year_tom-raatz_joe-slack_photo_001.jpg,141-speedway,unknown-year,tom-raatz,joe-slack,141-speedway,unknown-year,speedway-sportsman-joe-slack-phot,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10044.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10044.jpg,0.8227,low_clue,0.8227,capital-super-speedway_unknown-year_steve-manke_pete-vercauteren_photo_001.jpg,capital-super-speedway,unknown-year,steve-manke,pete-vercauteren,0.8226,brown-county-speedway_unknown-year_chris-duquaines_bob-bergeron_photo_001.jpg,brown-county-speedway,unknown-year,chris-duquaines,bob-bergeron,0.8217,brown-county-speedway_unknown-year_roger-paul_unknown-photographer_photo_001.jpg,brown-county-speedway,unknown-year,roger-paul,unknown-photographer,0.82,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_003.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,0.8155,dells-motor-speedway_unknown-year_unknown-driver_bob-schafer_photo_13034.jpg,dells-motor-speedway,unknown-year,unknown-driver,bob-schafer,capital-super-speedway,unknown-year,steve-manke,pete-vercauteren,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10045.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10045.jpg,0.8696,medium,0.8696,capital-super-speedway_unknown-year_steve-manke_pete-vercauteren_photo_001.jpg,capital-super-speedway,unknown-year,steve-manke,pete-vercauteren,0.8665,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_003.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,0.8562,141-speedway_unknown-year_gary-stankevitz_unknown-photographer_photo_101.jpg,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,0.8552,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8544,141-speedway_unknown-year_dan-peterman_joe-slack_photo_001.jpg,141-speedway,unknown-year,dan-peterman,joe-slack,capital-super-speedway,unknown-year,steve-manke,pete-vercauteren,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10047.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10047.jpg,0.921,high,0.921,141-speedway_unknown-year_randy-markwardt_joe-slack_photo_001.jpg,141-speedway,unknown-year,randy-markwardt,joe-slack,0.8716,141-speedway_unknown-year_chuck-grall_joe-slack_photo_002.jpg,141-speedway,unknown-year,chuck-grall,joe-slack,0.8663,141-speedway_1985_darrell-massart_joe-slack_post_001.jpg,141-speedway,1985,darrell-massart,joe-slack,0.8619,brown-county-speedway_unknown-year_terry-anvelink_bob-bergeron_photo_001.jpg,brown-county-speedway,unknown-year,terry-anvelink,bob-bergeron,0.8613,brown-county-speedway_unknown-year_wayne-weckworth_bob-bergeron_photo_001.jpg,brown-county-speedway,unknown-year,wayne-weckworth,bob-bergeron,141-speedway,unknown-year,randy-markwardt,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10048.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10048.jpg,0.8727,medium,0.8727,141-speedway_unknown-year_gary-stankevitz_unknown-photographer_photo_101.jpg,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,0.8617,141-speedway_unknown-year_larry-walter_joe-slack_photo_001.jpg,141-speedway,unknown-year,larry-walter,joe-slack,0.8511,141-speedway_unknown-year_mark-vandenboogard_joe-slack_photo_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,0.851,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,0.8419,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10049.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10049.jpg,0.8758,medium,0.8758,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8499,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,0.8466,141-speedway_unknown-year_randy-rahn_joe-verdegan_post_001.jpg,141-speedway,unknown-year,randy-rahn,joe-verdegan,0.8446,141-speedway_unknown-year_ray-schmoeker_joe-slack_photo_001.jpg,141-speedway,unknown-year,ray-schmoeker,joe-slack,0.8433,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,141-speedway,unknown-year,jim-pitzen,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1005.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1005.jpg,0.7017,very_low,0.7017,black-river-falls-speedway_unknown-year_unknown-driver_unknown-photographer_photo_201.jpg,black-river-falls-speedway,unknown-year,unknown-driver,unknown-photographer,0.7005,cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,unknown-driver,unknown-photographer,0.6907,eagle-river-speedway_2017_unknown-driver_unknown-photographer_photo_005.jpg,eagle-river-speedway,2017,unknown-driver,unknown-photographer,0.6836,cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_002.jpg,cedar-lake-speedway,unknown-year,unknown-driver,unknown-photographer,0.6797,cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_004.jpg,cedar-lake-speedway,unknown-year,unknown-driver,neil-miller,black-river-falls-speedway,unknown-year,unknown-driver,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10050.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10050.jpg,0.8899,medium,0.8899,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8632,141-speedway_1985_dave-gracyalny_joe-slack_post_001.jpg,141-speedway,1985,dave-gracyalny,joe-slack,0.8617,141-speedway_unknown-year_al-goetsch_joe-slack_photo_001.jpg,141-speedway,unknown-year,al-goetsch,joe-slack,0.8597,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,0.8587,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,141-speedway,unknown-year,jim-pitzen,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10051.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10051.jpg,0.8956,medium,0.8956,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8936,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,0.8868,141-speedway_unknown-year_randy-rahn_joe-verdegan_post_001.jpg,141-speedway,unknown-year,randy-rahn,joe-verdegan,0.8777,141-speedway_1985_dave-gracyalny_joe-slack_post_001.jpg,141-speedway,1985,dave-gracyalny,joe-slack,0.8755,141-speedway_unknown-year_ray-schmoeker_joe-slack_photo_001.jpg,141-speedway,unknown-year,ray-schmoeker,joe-slack,141-speedway,1985,brian-reif,joe-slack,,,,,,,
