event_slug,series_event_id,season_id,race_number,track_id,finishing_position,starting_position,car_number,driver_id,driver_name,driver_slug,sponsor,make,laps,led,status,points,result_section,source_url
2007-mccain-food-sands-100,,47,9,69,11,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,12,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,13,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,14,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,15,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,16,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,17,,,681,Andy Monday,andy-monday,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,18,,,3355,Burton Brown,burton-brown,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,19,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,20,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,21,,,12529,Joe Kryzkowski,joe-krzykowski,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,22,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,23,,,23815,Wes Coon,wes-coon,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,1,,,681,Andy Monday,andy-monday,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,2,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,3,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,4,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,5,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,6,,,17639,Nick Hammer,nick-hammer,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,7,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,8,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,9,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,10,,,2370,Bobby Wilberg,bobby-wilberg,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,11,,,20814,Scott Ollerman,scotty-ollerman,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,12,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,13,,,14762,Kyle Kinder,kyle-kinder,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,14,,,20593,Sarah Blashe,sarah-blashe,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,15,,,21594,Steve Rubeck,steve-rubeck,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,16,,,18287,"Pete Vandermolen, Jr.",pete-vandermolen,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,17,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,18,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,19,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,20,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,21,,,10543,Jason Hicks,jason-hicks,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,22,,,14530,Kevin Tunks,kevin-tunks,,,,,,,feature,
2007-tribute-to-america-100,,47,10,31,23,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2007-championship-80,,47,11,119,1,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2007-championship-80,,47,11,119,2,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2007-championship-80,,47,11,119,3,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2007-championship-80,,47,11,119,4,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2007-championship-80,,47,11,119,5,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2007-championship-80,,47,11,119,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2007-championship-80,,47,11,119,7,,,11654,Jesse Saunders,jesse-saunders,,,,,,,feature,
2007-championship-80,,47,11,119,8,,,681,Andy Monday,andy-monday,,,,,,,feature,
2007-championship-80,,47,11,119,9,,,4200,Chris Wimmer,chris-wimmer,,,,,,,feature,
2007-championship-80,,47,11,119,10,,,10746,Jay Vandergeest,jay-vandergeest,,,,,,,feature,
2007-championship-80,,47,11,119,11,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2007-championship-80,,47,11,119,12,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2007-championship-80,,47,11,119,13,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
2007-championship-80,,47,11,119,14,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2007-championship-80,,47,11,119,15,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2007-championship-80,,47,11,119,16,,,1100,Ben Pettis,ben-pettis,,,,,,,feature,
2007-championship-80,,47,11,119,17,,,11238,Jeremy Switlik,jeremy-switlick,,,,,,,feature,
2007-championship-80,,47,11,119,18,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2007-championship-80,,47,11,119,19,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2007-championship-80,,47,11,119,20,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
2007-championship-80,,47,11,119,21,,,6384,Dean Lapointe,dean-lapointe,,,,,,,feature,
2007-championship-80,,47,11,119,22,,,18245,Pete Kempf,pete-kempf,,,,,,,feature,
2007-championship-80,,47,11,119,23,,,3472,Cale Laessig,cale-laessig,,,,,,,feature,
2007-championship-80,,47,11,119,24,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2008-memorial-100,,48,1,69,1,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2008-memorial-100,,48,1,69,2,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2008-memorial-100,,48,1,69,3,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2008-memorial-100,,48,1,69,4,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2008-memorial-100,,48,1,69,5,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2008-memorial-100,,48,1,69,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2008-memorial-100,,48,1,69,7,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2008-memorial-100,,48,1,69,8,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2008-memorial-100,,48,1,69,9,,,7419,Don Turner,don-turner,,,,,,,feature,
2008-memorial-100,,48,1,69,10,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2008-memorial-100,,48,1,69,11,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2008-memorial-100,,48,1,69,12,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2008-memorial-100,,48,1,69,13,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
2008-memorial-100,,48,1,69,14,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2008-memorial-100,,48,1,69,15,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
2008-memorial-100,,48,1,69,16,,,681,Andy Monday,andy-monday,,,,,,,feature,
2008-memorial-100,,48,1,69,17,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
2008-memorial-100,,48,1,69,18,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2008-memorial-100,,48,1,69,19,,,17407,Monte Gress,monte-gress,,,,,,,feature,
2008-memorial-100,,48,1,69,20,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2008-memorial-100,,48,1,69,21,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2008-memorial-100,,48,1,69,22,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
2008-memorial-100,,48,1,69,23,,,13524,Josh Bauer - Slinger,josh-bauer,,,,,,,feature,
2008-red-race,,48,2,217,1,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
2008-red-race,,48,2,217,2,,,9537,Gregg Haese,gregg-haese,,,,,,,feature,
2008-red-race,,48,2,217,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2008-red-race,,48,2,217,4,,,13086,John Meidam,john-meidam,,,,,,,feature,
2008-red-race,,48,2,217,5,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2008-red-race,,48,2,217,6,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2008-red-race,,48,2,217,7,,,681,Andy Monday,andy-monday,,,,,,,feature,
2008-red-race,,48,2,217,8,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2008-red-race,,48,2,217,9,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2008-red-race,,48,2,217,10,,,9945,J.J. Smith,j-j-smith,,,,,,,feature,
2008-red-race,,48,2,217,11,,,2787,Brett Piontek,brett-piontek,,,,,,,feature,
2008-red-race,,48,2,217,12,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
2008-red-race,,48,2,217,13,,,16471,Maxwell Schultz,maxwell-schultz,,,,,,,feature,
2008-red-race,,48,2,217,14,,,13951,Keith Romenesko,keith-romenesko,,,,,,,feature,
2008-red-race,,48,2,217,15,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2008-red-race,,48,2,217,16,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2008-red-race,,48,2,217,17,,,17491,Nate Van Wychen,nate-van-wychen,,,,,,,feature,
2008-red-race,,48,2,217,18,,,10658,Jason Vandenberg,jason-vandenberg,,,,,,,feature,
2008-red-race,,48,2,217,19,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2008-red-race,,48,2,217,20,,,2611,Brandon Hill,brandon-hill,,,,,,,feature,
2008-red-race,,48,2,217,21,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2008-red-race,,48,2,217,22,,,16835,Mike Gardner,mike-gardner,,,,,,,feature,
2008-red-race,,48,2,217,23,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
2008-red-race,,48,2,217,24,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2008-north-american-cup,,48,3,49,1,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2008-north-american-cup,,48,3,49,2,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2008-north-american-cup,,48,3,49,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2008-north-american-cup,,48,3,49,4,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2008-north-american-cup,,48,3,49,5,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2008-north-american-cup,,48,3,49,6,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2008-north-american-cup,,48,3,49,7,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2008-north-american-cup,,48,3,49,8,,,16858,Mike Gunderson,mike-gunderson,,,,,,,feature,
2008-north-american-cup,,48,3,49,9,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2008-north-american-cup,,48,3,49,10,,,5320,Dan Lensing,dan-lensing,,,,,,,feature,
2008-north-american-cup,,48,3,49,11,,,22013,Terry Schoppenhorst,terry-schoppenhorst,,,,,,,feature,
2008-north-american-cup,,48,3,49,12,,,7419,Don Turner,don-turner,,,,,,,feature,
2008-north-american-cup,,48,3,49,13,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2008-north-american-cup,,48,3,49,14,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2008-north-american-cup,,48,3,49,15,,,11765,Jim Carlson,jim-carlson,,,,,,,feature,
2008-north-american-cup,,48,3,49,16,,,22698,Tom Lichtfeld,tom-lichtfeld,,,,,,,feature,
2008-north-american-cup,,48,3,49,17,,,21996,Terry Patnode,terry-patnode,,,,,,,feature,
2008-north-american-cup,,48,3,49,18,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2008-north-american-cup,,48,3,49,19,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2008-north-american-cup,,48,3,49,20,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
2008-north-american-cup,,48,3,49,21,,,null,"John Totzke, Jr.",john-totzke-jr,,,,,,,feature,
2008-north-american-cup,,48,3,49,22,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2008-north-american-cup,,48,3,49,23,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2008-white-race,,48,4,217,1,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2008-white-race,,48,4,217,2,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2008-white-race,,48,4,217,3,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
2008-white-race,,48,4,217,4,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
2008-white-race,,48,4,217,5,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2008-white-race,,48,4,217,6,,,17491,Nate Van Wychen,nate-van-wychen,,,,,,,feature,
2008-white-race,,48,4,217,7,,,9537,Gregg Haese,gregg-haese,,,,,,,feature,
2008-white-race,,48,4,217,8,,,13086,John Meidam,john-meidam,,,,,,,feature,
2008-white-race,,48,4,217,9,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2008-white-race,,48,4,217,10,,,681,Andy Monday,andy-monday,,,,,,,feature,
2008-white-race,,48,4,217,11,,,7561,Doug Mahlik,doug-mahlik,,,,,,,feature,
2008-white-race,,48,4,217,12,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2008-white-race,,48,4,217,13,,,18287,"Pete Vandermolen, Jr.",pete-vandermolen,,,,,,,feature,
2008-white-race,,48,4,217,14,,,16471,Maxwell Schultz,maxwell-schultz,,,,,,,feature,
2008-white-race,,48,4,217,15,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
2008-white-race,,48,4,217,16,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2008-white-race,,48,4,217,17,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2008-white-race,,48,4,217,18,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2008-white-race,,48,4,217,19,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2008-white-race,,48,4,217,20,,,9945,J.J. Smith,j-j-smith,,,,,,,feature,
2008-white-race,,48,4,217,21,,,22013,Terry Schoppenhorst,terry-schoppenhorst,,,,,,,feature,
2008-white-race,,48,4,217,22,,,2787,Brett Piontek,brett-piontek,,,,,,,feature,
2008-white-race,,48,4,217,23,,,19464,Robb Vanderloop,robb-vanderloop,,,,,,,feature,
2008-white-race,,48,4,217,24,,,10658,Jason Vandenberg,jason-vandenberg,,,,,,,feature,
2008-white-race,,48,4,217,25,,,2529,Brady Baldry,brady-baldry,,,,,,,feature,
2008-white-race,,48,4,217,26,,,4048,Chris Grimes,chris-grimes,,,,,,,feature,
2008-white-race,,48,4,217,27,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
2008-white-race,,48,4,217,28,,,23746,Wayne Mackesy,wayne-mackesy,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,1,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,2,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,3,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,4,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,5,,,22013,Terry Schoppenhorst,terry-schoppenhorst,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,6,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,7,,,4200,Chris Wimmer,chris-wimmer,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,8,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,9,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,10,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,11,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,12,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,13,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,14,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,15,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,16,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,17,,,681,Andy Monday,andy-monday,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,18,,,23746,Wayne Mackesy,wayne-mackesy,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,19,,,2529,Brady Baldry,brady-baldry,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,20,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,21,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,22,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,23,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2008-larry-detjens-memorial,,48,5,69,24,,,27,A.J. Kania,aaron-kania,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,1,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,2,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,3,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,4,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,5,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,6,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,7,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,8,,,6384,Dean Lapointe,dean-lapointe,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,9,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,10,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,11,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,12,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,13,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,14,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,15,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,16,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,17,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,18,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,19,,,681,Andy Monday,andy-monday,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,20,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,21,,,22013,Terry Schoppenhorst,terry-schoppenhorst,,,,,,,feature,
2008-waxx-104-5-budweiser-80,,48,6,119,22,,,6728,Derek Gress,darek-gress,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,1,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,2,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,3,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,4,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,5,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,6,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,7,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,8,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,9,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,10,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,11,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,12,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,13,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,14,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,15,,,8145,Elliott Weiler,elliott-weiler,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,16,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,17,,,3775,Chad Selk,chad-selk,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,18,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,19,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,20,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,21,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,22,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2009-memorial-100-wcs,,49,1,69,23,,,6728,Derek Gress,darek-gress,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,1,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,2,,,22275,Tim Schendel,tim-schendel,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,4,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,5,,,22273,Tim Sauter,tim-sauter,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,6,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,7,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,8,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,9,,,3775,Chad Selk,chad-selk,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,10,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,11,,,6728,Derek Gress,darek-gress,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,12,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,13,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,14,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,15,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,16,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,17,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,18,,,null,Travis Stebane,travis-stebane,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,19,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,20,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,21,,,null,Jack Greenwood,jack-greenwood,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,22,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,23,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,24,,,6384,Dean Lapointe,dean-lapointe,,,,,,,feature,
2009-nasonville-dairy-webers-farm-store-80,,49,2,119,25,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2009-north-american-cup-sponsored-by-3d-construction-and-great-lakes-components,,49,3,49,1,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2009-north-american-cup-sponsored-by-3d-construction-and-great-lakes-components,,49,3,49,2,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2009-north-american-cup-sponsored-by-3d-construction-and-great-lakes-components,,49,3,49,3,,,22273,Tim Sauter,tim-sauter,,,,,,,feature,
2009-north-american-cup-sponsored-by-3d-construction-and-great-lakes-components,,49,3,49,4,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
